section,row_type,item_id,field,value
nodes_orders,node,4,drone_eligible,True
nodes_orders,node,4,high_floor,False
nodes_orders,node,4,order_id,0
nodes_orders,node,4,container_id,0
nodes_orders,node,4,assigned_transshipment,2
nodes_orders,node,5,node_id,5
nodes_orders,node,5,node_type,customer
nodes_orders,node,5,x,48.91971055618944
nodes_orders,node,5,y,38.684193278612014
nodes_orders,node,5,delivery_demand,14.0
nodes_orders,node,5,pickup_demand,0.0
nodes_orders,node,5,time_window,"(0.0, 360.0)"
nodes_orders,node,5,service_time,0.0
nodes_orders,node,5,drone_eligible,True
nodes_orders,node,5,high_floor,True
nodes_orders,node,5,order_id,1
nodes_orders,node,5,container_id,0
nodes_orders,node,5,assigned_transshipment,2
nodes_orders,node,6,node_id,6
nodes_orders,node,6,node_type,customer
nodes_orders,node,6,x,16.049625959168928
nodes_orders,node,6,y,50.92738347201726
nodes_orders,node,6,delivery_demand,10.0
nodes_orders,node,6,pickup_demand,0.0
nodes_orders,node,6,time_window,"(0.0, 360.0)"
nodes_orders,node,6,service_time,0.0
nodes_orders,node,6,drone_eligible,True
nodes_orders,node,6,high_floor,True
nodes_orders,node,6,order_id,2
nodes_orders,node,6,container_id,0
nodes_orders,node,6,assigned_transshipment,2
nodes_orders,node,7,node_id,7
nodes_orders,node,7,node_type,customer
nodes_orders,node,7,x,44.729007185585175
nodes_orders,node,7,y,42.586829432185965
nodes_orders,node,7,delivery_demand,17.0
nodes_orders,node,7,pickup_demand,0.0
nodes_orders,node,7,time_window,"(0.0, 360.0)"
nodes_orders,node,7,service_time,0.0
nodes_orders,node,7,drone_eligible,True
nodes_orders,node,7,high_floor,False
nodes_orders,node,7,order_id,3
nodes_orders,node,7,container_id,0
nodes_orders,node,7,assigned_transshipment,2
nodes_orders,node,8,node_id,8
nodes_orders,node,8,node_type,customer
nodes_orders,node,8,x,17.508886205048473
nodes_orders,node,8,y,27.816981267404955
nodes_orders,node,8,delivery_demand,12.0
nodes_orders,node,8,pickup_demand,0.0
nodes_orders,node,8,time_window,"(0.0, 360.0)"
nodes_orders,node,8,service_time,0.0
nodes_orders,node,8,drone_eligible,True
nodes_orders,node,8,high_floor,False
nodes_orders,node,8,order_id,4
nodes_orders,node,8,container_id,0
nodes_orders,node,8,assigned_transshipment,2
nodes_orders,node,9,node_id,9
nodes_orders,node,9,node_type,customer
nodes_orders,node,9,x,27.944315042000994
nodes_orders,node,9,y,48.77765950933848
nodes_orders,node,9,delivery_demand,10.0
nodes_orders,node,9,pickup_demand,0.0
nodes_orders,node,9,time_window,"(0.0, 360.0)"
nodes_orders,node,9,service_time,0.0
nodes_orders,node,9,drone_eligible,True
nodes_orders,node,9,high_floor,False
nodes_orders,node,9,order_id,5
nodes_orders,node,9,container_id,0
nodes_orders,node,9,assigned_transshipment,2
container_truck,container,0,origin_node,0
container_truck,container,0,selected_transshipment,2
container_truck,container,0,orders,"[0, 1, 2, 3, 4, 5]"
container_truck,container,0,customers,"[4, 5, 6, 7, 8, 9]"
container_truck,truck_segment,1,from,1
container_truck,truck_segment,1,to,0
container_truck,truck_segment,1,distance,8.602325267042627
container_truck,truck_segment,1,travel_time,17.204650534085253
container_truck,truck_segment,1,arrival_time,17.204650534085253
container_truck,truck_segment,1,container_load_departure_from,0.0
container_truck,truck_segment,1,payload_kg_departure_from,0.0
container_truck,truck_segment,1,container_load_arrival_at_to,0.0
container_truck,truck_segment,1,payload_kg_arrival_at_to,0.0
container_truck,truck_segment,1,operation_at_to,load_container
container_truck,truck_segment,1,container_load_departure_at_to,1.0
container_truck,truck_segment,1,payload_kg_departure_at_to,80.0
container_truck,truck_segment,2,from,0
container_truck,truck_segment,2,to,2
container_truck,truck_segment,2,distance,29.832867780352597
container_truck,truck_segment,2,travel_time,59.665735560705194
container_truck,truck_segment,2,arrival_time,76.87038609479045
container_truck,truck_segment,2,container_load_departure_from,1.0
container_truck,truck_segment,2,payload_kg_departure_from,80.0
container_truck,truck_segment,2,container_load_arrival_at_to,1.0
container_truck,truck_segment,2,payload_kg_arrival_at_to,80.0
container_truck,truck_segment,2,operation_at_to,unload_container
container_truck,truck_segment,2,container_load_departure_at_to,0.0
container_truck,truck_segment,2,payload_kg_departure_at_to,0.0
van_route,van_segment,1,from,2
van_route,van_segment,1,to,4
van_route,van_segment,1,distance,17.59439163498979
van_route,van_segment,1,travel_time,26.391587452484686
van_route,van_segment,1,arrival_time_at_to,103.26197354727513
van_route,van_segment,1,service_start,103.26197354727513
van_route,van_segment,1,service_finish,103.26197354727513
van_route,van_segment,1,time_window,"(0.0, 360.0)"
van_route,van_segment,1,time_window_ok,True
van_route,van_segment,1,load_departure_from,60.0
van_route,van_segment,1,load_arrival_at_to,60.0
van_route,van_segment,1,delivered_at_to,17.0
van_route,van_segment,1,picked_up_at_to,0.0
van_route,van_segment,1,launched_payload_at_to,0.0
van_route,van_segment,1,recovered_pickup_at_to,0.0
van_route,van_segment,1,load_departure_at_to,43.0
van_route,van_segment,2,from,4
van_route,van_segment,2,to,7
van_route,van_segment,2,distance,15.286115635942283
van_route,van_segment,2,travel_time,22.929173453913425
van_route,van_segment,2,arrival_time_at_to,126.19114700118855
van_route,van_segment,2,service_start,126.19114700118855
van_route,van_segment,2,service_finish,126.19114700118855
van_route,van_segment,2,time_window,"(0.0, 360.0)"
van_route,van_segment,2,time_window_ok,True
van_route,van_segment,2,load_departure_from,43.0
van_route,van_segment,2,load_arrival_at_to,43.0
van_route,van_segment,2,delivered_at_to,17.0
van_route,van_segment,2,picked_up_at_to,0.0
van_route,van_segment,2,launched_payload_at_to,26.0
van_route,van_segment,2,recovered_pickup_at_to,0.0
van_route,van_segment,2,load_departure_at_to,0.0
van_route,van_segment,3,from,7
van_route,van_segment,3,to,2
van_route,van_segment,3,distance,25.00659732463685
van_route,van_segment,3,travel_time,37.50989598695527
van_route,van_segment,3,arrival_time_at_to,163.70104298814383
van_route,van_segment,3,service_start,
van_route,van_segment,3,service_finish,
van_route,van_segment,3,time_window,
van_route,van_segment,3,time_window_ok,
van_route,van_segment,3,load_departure_from,0.0
van_route,van_segment,3,load_arrival_at_to,0.0
van_route,van_segment,3,delivered_at_to,0.0
van_route,van_segment,3,picked_up_at_to,0.0
van_route,van_segment,3,launched_payload_at_to,0.0
van_route,van_segment,3,recovered_pickup_at_to,0.0
van_route,van_segment,3,load_departure_at_to,0.0
van_route,van_node_load,0,route_index,0.0
van_route,van_node_load,0,node,2.0
van_route,van_node_load,0,load_arrival,80.0
van_route,van_node_load,0,delivery_load_arrival,80.0
van_route,van_node_load,0,pickup_load_arrival,0.0
van_route,van_node_load,0,delivered,0.0
van_route,van_node_load,0,picked_up,0.0
van_route,van_node_load,0,launched_payload,20.0
van_route,van_node_load,0,recovered_pickup,0.0
van_route,van_node_load,0,delivery_load_departure,60.0
van_route,van_node_load,0,pickup_load_departure,0.0
van_route,van_node_load,0,load_departure,60.0
van_route,van_node_load,1,route_index,1.0
van_route,van_node_load,1,node,4.0
van_route,van_node_load,1,load_arrival,60.0
van_route,van_node_load,1,delivery_load_arrival,60.0
van_route,van_node_load,1,pickup_load_arrival,0.0
van_route,van_node_load,1,delivered,17.0
van_route,van_node_load,1,picked_up,0.0
van_route,van_node_load,1,launched_payload,0.0
van_route,van_node_load,1,recovered_pickup,0.0
van_route,van_node_load,1,delivery_load_departure,43.0
van_route,van_node_load,1,pickup_load_departure,0.0
van_route,van_node_load,1,load_departure,43.0
van_route,van_node_load,2,route_index,2.0
van_route,van_node_load,2,node,7.0
van_route,van_node_load,2,load_arrival,43.0
van_route,van_node_load,2,delivery_load_arrival,43.0
van_route,van_node_load,2,pickup_load_arrival,0.0
van_route,van_node_load,2,delivered,17.0
van_route,van_node_load,2,picked_up,0.0
van_route,van_node_load,2,launched_payload,26.0
van_route,van_node_load,2,recovered_pickup,0.0
van_route,van_node_load,2,delivery_load_departure,0.0
van_route,van_node_load,2,pickup_load_departure,0.0
van_route,van_node_load,2,load_departure,0.0
van_route,van_node_load,3,route_index,3.0
van_route,van_node_load,3,node,2.0
van_route,van_node_load,3,load_arrival,0.0
van_route,van_node_load,3,delivery_load_arrival,0.0
van_route,van_node_load,3,pickup_load_arrival,0.0
van_route,van_node_load,3,delivered,0.0
van_route,van_node_load,3,picked_up,0.0
van_route,van_node_load,3,launched_payload,0.0
van_route,van_node_load,3,recovered_pickup,0.0
van_route,van_node_load,3,delivery_load_departure,0.0
van_route,van_node_load,3,pickup_load_departure,0.0
van_route,van_node_load,3,load_departure,0.0
drone_sorties,sortie,1,drone_id,1
drone_sorties,sortie,1,launch_node,7
drone_sorties,sortie,1,launch_position,2
drone_sorties,sortie,1,launch_time,126.19114700118855
drone_sorties,sortie,1,customers,"[5, 8]"
drone_sorties,sortie,1,recovery_node,2
drone_sorties,sortie,1,recovery_position,3
drone_sorties,sortie,1,recovery_time,163.7871153628439
drone_sorties,sortie,1,same_node,False
drone_sorties,sortie,1,delivery_load_departure,26.0
drone_sorties,sortie,1,pickup_load_departure,0.0
drone_sorties,sortie,1,effective_weight,31.0
drone_sorties,sortie,1,flight_hours,0.6265994726942556
drone_sorties,sortie,1,energy_increment_kwh,5.102657341677441
drone_sorties,sortie,1,cumulative_energy_kwh,5.102657341677441
drone_sorties,sortie,1,total_delivery_payload,26.0
drone_sorties,sortie,1,total_pickup_payload,0.0
drone_sorties,sortie,1,peak_payload,26.0
drone_sorties,sortie,1,total_drone_distance,50.12795781554045
drone_sorties,sortie,1,total_drone_energy_kwh,5.102657341677441
drone_sorties,sortie,1,drone_flight_time,37.59596836165534
drone_sorties,sortie,1,van_arrival_recovery,163.70104298814383
drone_sorties,sortie,1,van_waiting_time,0.08607237470008045
drone_sorties,sortie,1,drone_waiting_time,0.0
drone_sorties,sortie,1,endurance_feasible,True
drone_sorties,sortie,1,battery_feasible,True
drone_sorties,sortie,1,payload_feasible,True
drone_sorties,sortie,1,drone_route,"[7, 5, 8, 2]"
drone_sorties,sortie_segment,1:1,sortie_id,1
drone_sorties,sortie_segment,1:1,from,7
drone_sorties,sortie_segment,1:1,to,5
drone_sorties,sortie_segment,1:1,distance,5.7264791702735165
drone_sorties,sortie_segment,1:1,travel_time,4.294859377705137
drone_sorties,sortie_segment,1:1,arrival_time_at_to,130.4860063788937
drone_sorties,sortie_segment,1:1,service_start,130.4860063788937
drone_sorties,sortie_segment,1:1,service_finish,130.4860063788937
drone_sorties,sortie_segment,1:1,time_window,"(0.0, 360.0)"
drone_sorties,sortie_segment,1:1,time_window_ok,True
drone_sorties,sortie_segment,1:1,load_departure_from,26.0
drone_sorties,sortie_segment,1:1,delivery_load_departure,26.0
drone_sorties,sortie_segment,1:1,pickup_load_departure,0.0
drone_sorties,sortie_segment,1:1,payload_departure,26.0
drone_sorties,sortie_segment,1:1,effective_weight,31.0
drone_sorties,sortie_segment,1:1,flight_hours,0.07158098962841895
drone_sorties,sortie_segment,1:1,delivered_at_to,14.0
drone_sorties,sortie_segment,1:1,picked_up_at_to,0.0
drone_sorties,sortie_segment,1:1,delivery_load_after_service,12.0
drone_sorties,sortie_segment,1:1,pickup_load_after_service,0.0
drone_sorties,sortie_segment,1:1,load_after_service_at_to,12.0
drone_sorties,sortie_segment,1:1,energy_increment_kwh,1.1223899173736092
drone_sorties,sortie_segment,1:1,cumulative_energy_kwh,1.1223899173736092
drone_sorties,sortie_segment,1:2,sortie_id,1
drone_sorties,sortie_segment,1:2,from,5
drone_sorties,sortie_segment,1:2,to,8
drone_sorties,sortie_segment,1:2,distance,33.23757186249852
drone_sorties,sortie_segment,1:2,travel_time,24.92817889687389
drone_sorties,sortie_segment,1:2,arrival_time_at_to,155.4141852757676
drone_sorties,sortie_segment,1:2,service_start,155.4141852757676
drone_sorties,sortie_segment,1:2,service_finish,155.4141852757676
drone_sorties,sortie_segment,1:2,time_window,"(0.0, 360.0)"
drone_sorties,sortie_segment,1:2,time_window_ok,True
drone_sorties,sortie_segment,1:2,load_departure_from,12.0
drone_sorties,sortie_segment,1:2,delivery_load_departure,12.0
drone_sorties,sortie_segment,1:2,pickup_load_departure,0.0
drone_sorties,sortie_segment,1:2,payload_departure,12.0
drone_sorties,sortie_segment,1:2,effective_weight,17.0
drone_sorties,sortie_segment,1:2,flight_hours,0.4154696482812315
drone_sorties,sortie_segment,1:2,delivered_at_to,12.0
drone_sorties,sortie_segment,1:2,picked_up_at_to,0.0
drone_sorties,sortie_segment,1:2,delivery_load_after_service,0.0
drone_sorties,sortie_segment,1:2,pickup_load_after_service,0.0
drone_sorties,sortie_segment,1:2,load_after_service_at_to,0.0
drone_sorties,sortie_segment,1:2,energy_increment_kwh,3.6062765470810896
drone_sorties,sortie_segment,1:2,cumulative_energy_kwh,4.728666464454699
drone_sorties,sortie_segment,1:3,sortie_id,1
drone_sorties,sortie_segment,1:3,from,8
drone_sorties,sortie_segment,1:3,to,2
drone_sorties,sortie_segment,1:3,distance,11.163906782768413
drone_sorties,sortie_segment,1:3,travel_time,8.37293008707631
drone_sorties,sortie_segment,1:3,arrival_time_at_to,163.7871153628439
drone_sorties,sortie_segment,1:3,service_start,
drone_sorties,sortie_segment,1:3,service_finish,
drone_sorties,sortie_segment,1:3,time_window,
drone_sorties,sortie_segment,1:3,time_window_ok,
drone_sorties,sortie_segment,1:3,load_departure_from,0.0
drone_sorties,sortie_segment,1:3,delivery_load_departure,0.0
drone_sorties,sortie_segment,1:3,pickup_load_departure,0.0
drone_sorties,sortie_segment,1:3,payload_departure,0.0
drone_sorties,sortie_segment,1:3,effective_weight,5.0
drone_sorties,sortie_segment,1:3,flight_hours,0.13954883478460517
drone_sorties,sortie_segment,1:3,delivered_at_to,0.0
drone_sorties,sortie_segment,1:3,picked_up_at_to,0.0
drone_sorties,sortie_segment,1:3,delivery_load_after_service,0.0
drone_sorties,sortie_segment,1:3,pickup_load_after_service,0.0
drone_sorties,sortie_segment,1:3,load_after_service_at_to,0.0
drone_sorties,sortie_segment,1:3,energy_increment_kwh,0.3739908772227419
drone_sorties,sortie_segment,1:3,cumulative_energy_kwh,5.102657341677441
drone_sorties,sortie_customer,1:5,sortie_id,1
drone_sorties,sortie_customer,1:5,customer_id,5
drone_sorties,sortie_customer,1:5,arrival_time,130.4860063788937
drone_sorties,sortie_customer,1:5,service_start,130.4860063788937
drone_sorties,sortie_customer,1:5,service_finish,130.4860063788937
drone_sorties,sortie_customer,1:5,time_window,"(0.0, 360.0)"
drone_sorties,sortie_customer,1:5,time_window_ok,True
drone_sorties,sortie_customer,1:8,sortie_id,1
drone_sorties,sortie_customer,1:8,customer_id,8
drone_sorties,sortie_customer,1:8,arrival_time,155.4141852757676
drone_sorties,sortie_customer,1:8,service_start,155.4141852757676
drone_sorties,sortie_customer,1:8,service_finish,155.4141852757676
drone_sorties,sortie_customer,1:8,time_window,"(0.0, 360.0)"
drone_sorties,sortie_customer,1:8,time_window_ok,True
drone_sorties,sortie,2,drone_id,1
drone_sorties,sortie,2,launch_node,2
drone_sorties,sortie,2,launch_position,0
drone_sorties,sortie,2,launch_time,76.87038609479045
drone_sorties,sortie,2,customers,"[6, 9]"
drone_sorties,sortie,2,recovery_node,7
drone_sorties,sortie,2,recovery_position,2
drone_sorties,sortie,2,recovery_time,121.4484790111295
drone_sorties,sortie,2,same_node,False
drone_sorties,sortie,2,delivery_load_departure,20.0
drone_sorties,sortie,2,pickup_load_departure,0.0
drone_sorties,sortie,2,effective_weight,25.0
drone_sorties,sortie,2,flight_hours,0.7429682152723178
drone_sorties,sortie,2,energy_increment_kwh,6.429124653368191
drone_sorties,sortie,2,cumulative_energy_kwh,6.429124653368191
drone_sorties,sortie,2,total_delivery_payload,20.0
drone_sorties,sortie,2,total_pickup_payload,0.0
drone_sorties,sortie,2,peak_payload,20.0
drone_sorties,sortie,2,total_drone_distance,59.43745722178543
drone_sorties,sortie,2,total_drone_energy_kwh,6.429124653368191
drone_sorties,sortie,2,drone_flight_time,44.57809291633907
drone_sorties,sortie,2,van_arrival_recovery,126.19114700118855
drone_sorties,sortie,2,van_waiting_time,0.0
drone_sorties,sortie,2,drone_waiting_time,4.742667990059047
drone_sorties,sortie,2,endurance_feasible,True
drone_sorties,sortie,2,battery_feasible,True
drone_sorties,sortie,2,payload_feasible,True
drone_sorties,sortie,2,drone_route,"[2, 6, 9, 7]"
drone_sorties,sortie_segment,2:1,sortie_id,2
drone_sorties,sortie_segment,2:1,from,2
drone_sorties,sortie_segment,2:1,to,6
drone_sorties,sortie_segment,2:1,distance,29.460064839793507
drone_sorties,sortie_segment,2:1,travel_time,22.095048629845127
drone_sorties,sortie_segment,2:1,arrival_time_at_to,98.96543472463557
drone_sorties,sortie_segment,2:1,service_start,98.96543472463557
drone_sorties,sortie_segment,2:1,service_finish,98.96543472463557
drone_sorties,sortie_segment,2:1,time_window,"(0.0, 360.0)"
drone_sorties,sortie_segment,2:1,time_window_ok,True
drone_sorties,sortie_segment,2:1,load_departure_from,20.0
drone_sorties,sortie_segment,2:1,delivery_load_departure,20.0
drone_sorties,sortie_segment,2:1,pickup_load_departure,0.0
drone_sorties,sortie_segment,2:1,payload_departure,20.0
drone_sorties,sortie_segment,2:1,effective_weight,25.0
drone_sorties,sortie_segment,2:1,flight_hours,0.3682508104974188
drone_sorties,sortie_segment,2:1,delivered_at_to,10.0
drone_sorties,sortie_segment,2:1,picked_up_at_to,0.0
drone_sorties,sortie_segment,2:1,delivery_load_after_service,10.0
drone_sorties,sortie_segment,2:1,pickup_load_after_service,0.0
drone_sorties,sortie_segment,2:1,load_after_service_at_to,10.0
drone_sorties,sortie_segment,2:1,energy_increment_kwh,4.66942027710727
drone_sorties,sortie_segment,2:1,cumulative_energy_kwh,4.66942027710727
drone_sorties,sortie_segment,2:2,sortie_id,2
drone_sorties,sortie_segment,2:2,from,6
drone_sorties,sortie_segment,2:2,to,9
drone_sorties,sortie_segment,2:2,distance,12.08738770342706
drone_sorties,sortie_segment,2:2,travel_time,9.065540777570295
drone_sorties,sortie_segment,2:2,arrival_time_at_to,108.03097550220586
drone_sorties,sortie_segment,2:2,service_start,108.03097550220586
drone_sorties,sortie_segment,2:2,service_finish,108.03097550220586
drone_sorties,sortie_segment,2:2,time_window,"(0.0, 360.0)"
drone_sorties,sortie_segment,2:2,time_window_ok,True
drone_sorties,sortie_segment,2:2,load_departure_from,10.0
drone_sorties,sortie_segment,2:2,delivery_load_departure,10.0
drone_sorties,sortie_segment,2:2,pickup_load_departure,0.0
drone_sorties,sortie_segment,2:2,payload_departure,10.0
drone_sorties,sortie_segment,2:2,effective_weight,15.0
drone_sorties,sortie_segment,2:2,flight_hours,0.15109234629283824
drone_sorties,sortie_segment,2:2,delivered_at_to,10.0
drone_sorties,sortie_segment,2:2,picked_up_at_to,0.0
drone_sorties,sortie_segment,2:2,delivery_load_after_service,0.0
drone_sorties,sortie_segment,2:2,pickup_load_after_service,0.0
drone_sorties,sortie_segment,2:2,load_after_service_at_to,0.0
drone_sorties,sortie_segment,2:2,energy_increment_kwh,1.1603892195289978
drone_sorties,sortie_segment,2:2,cumulative_energy_kwh,5.829809496636268
drone_sorties,sortie_segment,2:3,sortie_id,2
drone_sorties,sortie_segment,2:3,from,9
drone_sorties,sortie_segment,2:3,to,7
drone_sorties,sortie_segment,2:3,distance,17.890004678564864
drone_sorties,sortie_segment,2:3,travel_time,13.417503508923648
drone_sorties,sortie_segment,2:3,arrival_time_at_to,121.4484790111295
drone_sorties,sortie_segment,2:3,service_start,
drone_sorties,sortie_segment,2:3,service_finish,
drone_sorties,sortie_segment,2:3,time_window,
drone_sorties,sortie_segment,2:3,time_window_ok,
drone_sorties,sortie_segment,2:3,load_departure_from,0.0
drone_sorties,sortie_segment,2:3,delivery_load_departure,0.0
drone_sorties,sortie_segment,2:3,pickup_load_departure,0.0
drone_sorties,sortie_segment,2:3,payload_departure,0.0
drone_sorties,sortie_segment,2:3,effective_weight,5.0
drone_sorties,sortie_segment,2:3,flight_hours,0.2236250584820608
drone_sorties,sortie_segment,2:3,delivered_at_to,0.0
drone_sorties,sortie_segment,2:3,picked_up_at_to,0.0
drone_sorties,sortie_segment,2:3,delivery_load_after_service,0.0
drone_sorties,sortie_segment,2:3,pickup_load_after_service,0.0
drone_sorties,sortie_segment,2:3,load_after_service_at_to,0.0
drone_sorties,sortie_segment,2:3,energy_increment_kwh,0.5993151567319229
drone_sorties,sortie_segment,2:3,cumulative_energy_kwh,6.429124653368191
drone_sorties,sortie_customer,2:6,sortie_id,2
drone_sorties,sortie_customer,2:6,customer_id,6
drone_sorties,sortie_customer,2:6,arrival_time,98.96543472463557
drone_sorties,sortie_customer,2:6,service_start,98.96543472463557
drone_sorties,sortie_customer,2:6,service_finish,98.96543472463557
drone_sorties,sortie_customer,2:6,time_window,"(0.0, 360.0)"
drone_sorties,sortie_customer,2:6,time_window_ok,True
drone_sorties,sortie_customer,2:9,sortie_id,2
drone_sorties,sortie_customer,2:9,customer_id,9
drone_sorties,sortie_customer,2:9,arrival_time,108.03097550220586
drone_sorties,sortie_customer,2:9,service_start,108.03097550220586
drone_sorties,sortie_customer,2:9,service_finish,108.03097550220586
drone_sorties,sortie_customer,2:9,time_window,"(0.0, 360.0)"
drone_sorties,sortie_customer,2:9,time_window_ok,True
physical_drones,physical_drone,1,route,"[2, 6, 9, 7, 5, 8, 2]"
physical_drones,warehouse_launch_count,1,warehouse_launch_count,1
physical_drones,warehouse_return_count,1,warehouse_return_count,1
customer_service,customer,4,customer_id,4
customer_service,customer,4,service_mode,van
customer_service,customer,4,served_by_route_or_sortie_id,van_route
customer_service,customer,4,arrival_time,103.26197354727513
customer_service,customer,4,service_start,103.26197354727513
customer_service,customer,4,service_finish,103.26197354727513
customer_service,customer,4,time_window,"(0.0, 360.0)"
customer_service,customer,4,delivery_demand,17.0
customer_service,customer,4,pickup_demand,0.0
customer_service,customer,4,unique_service,True
customer_service,customer,4,mode_constraint_ok,True
customer_service,customer,5,customer_id,5
customer_service,customer,5,service_mode,drone
customer_service,customer,5,served_by_route_or_sortie_id,drone_sortie_1
customer_service,customer,5,arrival_time,130.4860063788937
customer_service,customer,5,service_start,130.4860063788937
customer_service,customer,5,service_finish,130.4860063788937
customer_service,customer,5,time_window,"(0.0, 360.0)"
customer_service,customer,5,delivery_demand,14.0
customer_service,customer,5,pickup_demand,0.0
customer_service,customer,5,unique_service,True
customer_service,customer,5,mode_constraint_ok,True
customer_service,customer,6,customer_id,6
customer_service,customer,6,service_mode,drone
customer_service,customer,6,served_by_route_or_sortie_id,drone_sortie_2
customer_service,customer,6,arrival_time,98.96543472463557
customer_service,customer,6,service_start,98.96543472463557
customer_service,customer,6,service_finish,98.96543472463557
customer_service,customer,6,time_window,"(0.0, 360.0)"
customer_service,customer,6,delivery_demand,10.0
customer_service,customer,6,pickup_demand,0.0
customer_service,customer,6,unique_service,True
customer_service,customer,6,mode_constraint_ok,True
customer_service,customer,7,customer_id,7
customer_service,customer,7,service_mode,van
customer_service,customer,7,served_by_route_or_sortie_id,van_route
customer_service,customer,7,arrival_time,126.19114700118855
customer_service,customer,7,service_start,126.19114700118855
